image,mask
images/006_tile_2240_2240.tif,labels/006_tile_2240_2240.tif
images/006_tile_2240_2688.tif,labels/006_tile_2240_2688.tif
images/006_tile_2240_2912.tif,labels/006_tile_2240_2912.tif
images/006_tile_2240_3136.tif,labels/006_tile_2240_3136.tif
images/006_tile_2240_3584.tif,labels/006_tile_2240_3584.tif
images/006_tile_2240_3808.tif,labels/006_tile_2240_3808.tif
images/006_tile_2240_4256.tif,labels/006_tile_2240_4256.tif
images/006_tile_2240_4480.tif,labels/006_tile_2240_4480.tif
images/006_tile_224_1344.tif,labels/006_tile_224_1344.tif
images/006_tile_224_1568.tif,labels/006_tile_224_1568.tif
images/006_tile_224_1792.tif,labels/006_tile_224_1792.tif
images/006_tile_224_2016.tif,labels/006_tile_224_2016.tif
images/006_tile_224_2464.tif,labels/006_tile_224_2464.tif
images/006_tile_224_2688.tif,labels/006_tile_224_2688.tif
images/006_tile_224_2912.tif,labels/006_tile_224_2912.tif
images/006_tile_224_3360.tif,labels/006_tile_224_3360.tif
images/006_tile_224_3584.tif,labels/006_tile_224_3584.tif
images/006_tile_2464_1120.tif,labels/006_tile_2464_1120.tif
images/006_tile_2464_1568.tif,labels/006_tile_2464_1568.tif
images/006_tile_2464_2240.tif,labels/006_tile_2464_2240.tif
images/006_tile_2464_2688.tif,labels/006_tile_2464_2688.tif
images/006_tile_2464_3136.tif,labels/006_tile_2464_3136.tif
images/006_tile_2464_3360.tif,labels/006_tile_2464_3360.tif
images/006_tile_2464_3808.tif,labels/006_tile_2464_3808.tif
images/006_tile_2464_4032.tif,labels/006_tile_2464_4032.tif
images/006_tile_2464_4480.tif,labels/006_tile_2464_4480.tif
images/006_tile_2464_896.tif,labels/006_tile_2464_896.tif
images/006_tile_2688_1120.tif,labels/006_tile_2688_1120.tif
images/006_tile_2688_1344.tif,labels/006_tile_2688_1344.tif
images/006_tile_2688_1792.tif,labels/006_tile_2688_1792.tif
images/006_tile_2688_2016.tif,labels/006_tile_2688_2016.tif
images/006_tile_2688_2240.tif,labels/006_tile_2688_2240.tif
images/006_tile_2688_2464.tif,labels/006_tile_2688_2464.tif
images/006_tile_2688_2688.tif,labels/006_tile_2688_2688.tif
images/006_tile_2688_2912.tif,labels/006_tile_2688_2912.tif
images/006_tile_2688_3136.tif,labels/006_tile_2688_3136.tif
images/006_tile_2688_3584.tif,labels/006_tile_2688_3584.tif
images/006_tile_2688_3808.tif,labels/006_tile_2688_3808.tif
images/006_tile_2688_4032.tif,labels/006_tile_2688_4032.tif
images/006_tile_2688_4256.tif,labels/006_tile_2688_4256.tif
images/006_tile_2688_896.tif,labels/006_tile_2688_896.tif
images/006_tile_2912_1120.tif,labels/006_tile_2912_1120.tif
images/006_tile_2912_1344.tif,labels/006_tile_2912_1344.tif
images/006_tile_2912_1568.tif,labels/006_tile_2912_1568.tif
images/006_tile_2912_1792.tif,labels/006_tile_2912_1792.tif
images/006_tile_2912_2016.tif,labels/006_tile_2912_2016.tif
images/006_tile_2912_2688.tif,labels/006_tile_2912_2688.tif
images/006_tile_2912_3136.tif,labels/006_tile_2912_3136.tif
images/006_tile_2912_3360.tif,labels/006_tile_2912_3360.tif
images/006_tile_2912_3584.tif,labels/006_tile_2912_3584.tif
images/006_tile_2912_3808.tif,labels/006_tile_2912_3808.tif
images/006_tile_2912_4032.tif,labels/006_tile_2912_4032.tif
images/006_tile_2912_4256.tif,labels/006_tile_2912_4256.tif
images/006_tile_3136_1344.tif,labels/006_tile_3136_1344.tif
images/006_tile_3136_1568.tif,labels/006_tile_3136_1568.tif
images/006_tile_3136_1792.tif,labels/006_tile_3136_1792.tif
images/006_tile_3136_2240.tif,labels/006_tile_3136_2240.tif
images/006_tile_3136_2688.tif,labels/006_tile_3136_2688.tif
images/006_tile_3136_3136.tif,labels/006_tile_3136_3136.tif
images/006_tile_3136_3584.tif,labels/006_tile_3136_3584.tif
images/006_tile_3136_4032.tif,labels/006_tile_3136_4032.tif
images/006_tile_3136_672.tif,labels/006_tile_3136_672.tif
images/006_tile_3136_896.tif,labels/006_tile_3136_896.tif
images/006_tile_3360_1344.tif,labels/006_tile_3360_1344.tif
images/006_tile_3360_1792.tif,labels/006_tile_3360_1792.tif
images/006_tile_3360_2016.tif,labels/006_tile_3360_2016.tif
images/006_tile_3360_2240.tif,labels/006_tile_3360_2240.tif
images/006_tile_3360_2464.tif,labels/006_tile_3360_2464.tif
images/006_tile_3360_2912.tif,labels/006_tile_3360_2912.tif
images/006_tile_3360_3584.tif,labels/006_tile_3360_3584.tif
images/006_tile_3360_3808.tif,labels/006_tile_3360_3808.tif
images/006_tile_3360_4256.tif,labels/006_tile_3360_4256.tif
images/006_tile_3584_1568.tif,labels/006_tile_3584_1568.tif
images/006_tile_3584_1792.tif,labels/006_tile_3584_1792.tif
images/006_tile_3584_2016.tif,labels/006_tile_3584_2016.tif
images/006_tile_3584_2240.tif,labels/006_tile_3584_2240.tif
images/006_tile_3584_2688.tif,labels/006_tile_3584_2688.tif
images/006_tile_3584_3136.tif,labels/006_tile_3584_3136.tif
images/006_tile_3584_3360.tif,labels/006_tile_3584_3360.tif
images/006_tile_3584_3584.tif,labels/006_tile_3584_3584.tif
images/006_tile_3584_3808.tif,labels/006_tile_3584_3808.tif
images/006_tile_3584_4032.tif,labels/006_tile_3584_4032.tif
images/006_tile_3584_896.tif,labels/006_tile_3584_896.tif
images/006_tile_3808_1344.tif,labels/006_tile_3808_1344.tif
images/006_tile_3808_2016.tif,labels/006_tile_3808_2016.tif
images/006_tile_3808_2240.tif,labels/006_tile_3808_2240.tif
images/006_tile_3808_2688.tif,labels/006_tile_3808_2688.tif
images/006_tile_3808_2912.tif,labels/006_tile_3808_2912.tif
images/006_tile_3808_3136.tif,labels/006_tile_3808_3136.tif
images/006_tile_3808_3808.tif,labels/006_tile_3808_3808.tif
images/006_tile_3808_4032.tif,labels/006_tile_3808_4032.tif
images/006_tile_3808_4256.tif,labels/006_tile_3808_4256.tif
images/006_tile_3808_672.tif,labels/006_tile_3808_672.tif
images/006_tile_3808_896.tif,labels/006_tile_3808_896.tif
images/006_tile_4032_1568.tif,labels/006_tile_4032_1568.tif
images/006_tile_4032_1792.tif,labels/006_tile_4032_1792.tif
images/006_tile_4032_2016.tif,labels/006_tile_4032_2016.tif
images/006_tile_4032_2240.tif,labels/006_tile_4032_2240.tif
images/006_tile_4032_2464.tif,labels/006_tile_4032_2464.tif
images/006_tile_4032_2688.tif,labels/006_tile_4032_2688.tif
images/006_tile_4032_3136.tif,labels/006_tile_4032_3136.tif
images/006_tile_4032_3360.tif,labels/006_tile_4032_3360.tif
images/006_tile_4032_3808.tif,labels/006_tile_4032_3808.tif
images/006_tile_4032_4032.tif,labels/006_tile_4032_4032.tif
images/006_tile_4032_4256.tif,labels/006_tile_4032_4256.tif
images/006_tile_4032_672.tif,labels/006_tile_4032_672.tif
images/006_tile_4256_1120.tif,labels/006_tile_4256_1120.tif
images/006_tile_4256_1344.tif,labels/006_tile_4256_1344.tif
images/006_tile_4256_1568.tif,labels/006_tile_4256_1568.tif
images/006_tile_4256_1792.tif,labels/006_tile_4256_1792.tif
images/006_tile_4256_2240.tif,labels/006_tile_4256_2240.tif
images/006_tile_4256_2464.tif,labels/006_tile_4256_2464.tif
images/006_tile_4256_2688.tif,labels/006_tile_4256_2688.tif
images/006_tile_4256_2912.tif,labels/006_tile_4256_2912.tif
images/006_tile_4256_3808.tif,labels/006_tile_4256_3808.tif
images/006_tile_4256_4032.tif,labels/006_tile_4256_4032.tif
images/006_tile_4480_1344.tif,labels/006_tile_4480_1344.tif
images/006_tile_4480_1568.tif,labels/006_tile_4480_1568.tif
images/006_tile_4480_1792.tif,labels/006_tile_4480_1792.tif
images/006_tile_4480_2016.tif,labels/006_tile_4480_2016.tif
images/006_tile_4480_2464.tif,labels/006_tile_4480_2464.tif
images/006_tile_4480_2688.tif,labels/006_tile_4480_2688.tif
images/006_tile_4480_2912.tif,labels/006_tile_4480_2912.tif
images/006_tile_4480_3136.tif,labels/006_tile_4480_3136.tif
images/006_tile_4480_3360.tif,labels/006_tile_4480_3360.tif
images/006_tile_4480_3584.tif,labels/006_tile_4480_3584.tif
images/006_tile_4480_3808.tif,labels/006_tile_4480_3808.tif
images/006_tile_4480_4032.tif,labels/006_tile_4480_4032.tif
images/006_tile_4480_448.tif,labels/006_tile_4480_448.tif
images/006_tile_4480_672.tif,labels/006_tile_4480_672.tif
images/006_tile_448_1344.tif,labels/006_tile_448_1344.tif
images/006_tile_448_1568.tif,labels/006_tile_448_1568.tif
images/006_tile_448_2016.tif,labels/006_tile_448_2016.tif
images/006_tile_448_2464.tif,labels/006_tile_448_2464.tif
images/006_tile_448_3136.tif,labels/006_tile_448_3136.tif
images/006_tile_448_3360.tif,labels/006_tile_448_3360.tif
images/006_tile_448_3808.tif,labels/006_tile_448_3808.tif
images/006_tile_448_4032.tif,labels/006_tile_448_4032.tif
images/006_tile_4704_1344.tif,labels/006_tile_4704_1344.tif
images/006_tile_4704_1568.tif,labels/006_tile_4704_1568.tif
images/006_tile_4704_1792.tif,labels/006_tile_4704_1792.tif
images/006_tile_4704_2016.tif,labels/006_tile_4704_2016.tif
images/006_tile_4704_224.tif,labels/006_tile_4704_224.tif
images/006_tile_4704_2240.tif,labels/006_tile_4704_2240.tif
images/006_tile_4704_2688.tif,labels/006_tile_4704_2688.tif
images/006_tile_4704_2912.tif,labels/006_tile_4704_2912.tif
images/006_tile_4704_3360.tif,labels/006_tile_4704_3360.tif
images/006_tile_4704_3584.tif,labels/006_tile_4704_3584.tif
images/006_tile_4704_3808.tif,labels/006_tile_4704_3808.tif
images/006_tile_4704_448.tif,labels/006_tile_4704_448.tif
images/006_tile_4704_672.tif,labels/006_tile_4704_672.tif
images/006_tile_4704_896.tif,labels/006_tile_4704_896.tif
images/006_tile_4928_1120.tif,labels/006_tile_4928_1120.tif
images/006_tile_4928_1344.tif,labels/006_tile_4928_1344.tif
images/006_tile_4928_1792.tif,labels/006_tile_4928_1792.tif
images/006_tile_4928_2016.tif,labels/006_tile_4928_2016.tif
images/006_tile_4928_224.tif,labels/006_tile_4928_224.tif
images/006_tile_4928_2240.tif,labels/006_tile_4928_2240.tif
images/006_tile_4928_2688.tif,labels/006_tile_4928_2688.tif
images/006_tile_4928_2912.tif,labels/006_tile_4928_2912.tif
images/006_tile_4928_3136.tif,labels/006_tile_4928_3136.tif
images/006_tile_4928_3808.tif,labels/006_tile_4928_3808.tif
images/006_tile_4928_448.tif,labels/006_tile_4928_448.tif
images/006_tile_4928_672.tif,labels/006_tile_4928_672.tif
images/006_tile_4928_896.tif,labels/006_tile_4928_896.tif
images/006_tile_5152_1568.tif,labels/006_tile_5152_1568.tif
images/006_tile_5152_1792.tif,labels/006_tile_5152_1792.tif
images/006_tile_5152_2240.tif,labels/006_tile_5152_2240.tif
images/006_tile_5152_2688.tif,labels/006_tile_5152_2688.tif
images/006_tile_5152_2912.tif,labels/006_tile_5152_2912.tif
images/006_tile_5152_3136.tif,labels/006_tile_5152_3136.tif
images/006_tile_5152_3360.tif,labels/006_tile_5152_3360.tif
images/006_tile_5152_3584.tif,labels/006_tile_5152_3584.tif
images/006_tile_5376_2912.tif,labels/006_tile_5376_2912.tif
images/006_tile_672_1344.tif,labels/006_tile_672_1344.tif
images/006_tile_672_1792.tif,labels/006_tile_672_1792.tif
images/006_tile_672_2016.tif,labels/006_tile_672_2016.tif
images/006_tile_672_2240.tif,labels/006_tile_672_2240.tif
images/006_tile_672_2464.tif,labels/006_tile_672_2464.tif
images/006_tile_672_2912.tif,labels/006_tile_672_2912.tif
images/006_tile_672_3136.tif,labels/006_tile_672_3136.tif
images/006_tile_672_3360.tif,labels/006_tile_672_3360.tif
images/006_tile_672_3584.tif,labels/006_tile_672_3584.tif
images/006_tile_672_3808.tif,labels/006_tile_672_3808.tif
images/006_tile_672_4256.tif,labels/006_tile_672_4256.tif
images/006_tile_896_1120.tif,labels/006_tile_896_1120.tif
images/006_tile_896_1344.tif,labels/006_tile_896_1344.tif
images/006_tile_896_1568.tif,labels/006_tile_896_1568.tif
images/006_tile_896_1792.tif,labels/006_tile_896_1792.tif
images/006_tile_896_2016.tif,labels/006_tile_896_2016.tif
images/006_tile_896_2240.tif,labels/006_tile_896_2240.tif
images/006_tile_896_2464.tif,labels/006_tile_896_2464.tif
images/006_tile_896_2912.tif,labels/006_tile_896_2912.tif
images/006_tile_896_3808.tif,labels/006_tile_896_3808.tif
images/006_tile_896_4032.tif,labels/006_tile_896_4032.tif
images/006_tile_896_4256.tif,labels/006_tile_896_4256.tif
images/006_tile_896_4480.tif,labels/006_tile_896_4480.tif
images/007_tile_1120_2464.tif,labels/007_tile_1120_2464.tif
images/007_tile_1120_2688.tif,labels/007_tile_1120_2688.tif
images/007_tile_1120_3360.tif,labels/007_tile_1120_3360.tif
images/007_tile_1120_3808.tif,labels/007_tile_1120_3808.tif
images/007_tile_1344_2240.tif,labels/007_tile_1344_2240.tif
images/007_tile_1344_2464.tif,labels/007_tile_1344_2464.tif
images/007_tile_1344_2688.tif,labels/007_tile_1344_2688.tif
images/007_tile_1344_3136.tif,labels/007_tile_1344_3136.tif
images/007_tile_1344_3808.tif,labels/007_tile_1344_3808.tif
images/007_tile_1568_2464.tif,labels/007_tile_1568_2464.tif
images/007_tile_1568_2688.tif,labels/007_tile_1568_2688.tif
images/007_tile_1568_3808.tif,labels/007_tile_1568_3808.tif
images/007_tile_1568_4032.tif,labels/007_tile_1568_4032.tif
images/007_tile_1568_4256.tif,labels/007_tile_1568_4256.tif
images/007_tile_1568_4480.tif,labels/007_tile_1568_4480.tif
images/007_tile_1792_1568.tif,labels/007_tile_1792_1568.tif
images/007_tile_1792_1792.tif,labels/007_tile_1792_1792.tif
images/007_tile_1792_2016.tif,labels/007_tile_1792_2016.tif
images/007_tile_1792_2240.tif,labels/007_tile_1792_2240.tif
images/007_tile_1792_3136.tif,labels/007_tile_1792_3136.tif
images/007_tile_1792_3584.tif,labels/007_tile_1792_3584.tif
images/007_tile_1792_3808.tif,labels/007_tile_1792_3808.tif
images/007_tile_2016_1344.tif,labels/007_tile_2016_1344.tif
images/007_tile_2016_1568.tif,labels/007_tile_2016_1568.tif
images/007_tile_2016_1792.tif,labels/007_tile_2016_1792.tif
images/007_tile_2016_2016.tif,labels/007_tile_2016_2016.tif
images/007_tile_2016_2240.tif,labels/007_tile_2016_2240.tif
images/007_tile_2016_2912.tif,labels/007_tile_2016_2912.tif
images/007_tile_2016_3136.tif,labels/007_tile_2016_3136.tif
images/007_tile_2016_3360.tif,labels/007_tile_2016_3360.tif
images/007_tile_2016_3808.tif,labels/007_tile_2016_3808.tif
images/007_tile_2016_4256.tif,labels/007_tile_2016_4256.tif
images/007_tile_2016_4480.tif,labels/007_tile_2016_4480.tif
images/007_tile_2016_4704.tif,labels/007_tile_2016_4704.tif
images/007_tile_2240_1120.tif,labels/007_tile_2240_1120.tif
images/007_tile_2240_1344.tif,labels/007_tile_2240_1344.tif
images/007_tile_2240_2016.tif,labels/007_tile_2240_2016.tif
images/007_tile_2240_2240.tif,labels/007_tile_2240_2240.tif
images/007_tile_2240_2464.tif,labels/007_tile_2240_2464.tif
images/007_tile_2240_2688.tif,labels/007_tile_2240_2688.tif
images/007_tile_2240_2912.tif,labels/007_tile_2240_2912.tif
images/007_tile_2240_4032.tif,labels/007_tile_2240_4032.tif
images/007_tile_2240_4256.tif,labels/007_tile_2240_4256.tif
images/007_tile_2240_4480.tif,labels/007_tile_2240_4480.tif
images/007_tile_2240_4704.tif,labels/007_tile_2240_4704.tif
images/007_tile_2240_4928.tif,labels/007_tile_2240_4928.tif
images/007_tile_2240_5152.tif,labels/007_tile_2240_5152.tif
images/007_tile_2240_896.tif,labels/007_tile_2240_896.tif
images/007_tile_2464_1120.tif,labels/007_tile_2464_1120.tif
images/007_tile_2464_1344.tif,labels/007_tile_2464_1344.tif
images/007_tile_2464_1568.tif,labels/007_tile_2464_1568.tif
images/007_tile_2464_1792.tif,labels/007_tile_2464_1792.tif
images/007_tile_2464_2240.tif,labels/007_tile_2464_2240.tif
images/007_tile_2464_2464.tif,labels/007_tile_2464_2464.tif
images/007_tile_2464_2912.tif,labels/007_tile_2464_2912.tif
images/007_tile_2464_3136.tif,labels/007_tile_2464_3136.tif
images/007_tile_2464_3360.tif,labels/007_tile_2464_3360.tif
images/007_tile_2464_3808.tif,labels/007_tile_2464_3808.tif
images/007_tile_2464_4032.tif,labels/007_tile_2464_4032.tif
images/007_tile_2464_4256.tif,labels/007_tile_2464_4256.tif
images/007_tile_2464_4480.tif,labels/007_tile_2464_4480.tif
images/007_tile_2464_4704.tif,labels/007_tile_2464_4704.tif
images/007_tile_2464_5152.tif,labels/007_tile_2464_5152.tif
images/007_tile_2464_672.tif,labels/007_tile_2464_672.tif
images/007_tile_2464_896.tif,labels/007_tile_2464_896.tif
images/007_tile_2688_1120.tif,labels/007_tile_2688_1120.tif
images/007_tile_2688_1568.tif,labels/007_tile_2688_1568.tif
images/007_tile_2688_2240.tif,labels/007_tile_2688_2240.tif
images/007_tile_2688_2688.tif,labels/007_tile_2688_2688.tif
images/007_tile_2688_3136.tif,labels/007_tile_2688_3136.tif
images/007_tile_2688_3584.tif,labels/007_tile_2688_3584.tif
images/007_tile_2688_4032.tif,labels/007_tile_2688_4032.tif
images/007_tile_2688_4256.tif,labels/007_tile_2688_4256.tif
images/007_tile_2688_4928.tif,labels/007_tile_2688_4928.tif
images/007_tile_2688_5152.tif,labels/007_tile_2688_5152.tif
images/007_tile_2688_896.tif,labels/007_tile_2688_896.tif
images/007_tile_2912_1792.tif,labels/007_tile_2912_1792.tif
images/007_tile_2912_2016.tif,labels/007_tile_2912_2016.tif
images/007_tile_2912_224.tif,labels/007_tile_2912_224.tif
images/007_tile_2912_2240.tif,labels/007_tile_2912_2240.tif
images/007_tile_2912_2912.tif,labels/007_tile_2912_2912.tif
images/007_tile_2912_3136.tif,labels/007_tile_2912_3136.tif
images/007_tile_2912_3360.tif,labels/007_tile_2912_3360.tif
images/007_tile_2912_3584.tif,labels/007_tile_2912_3584.tif
images/007_tile_2912_3808.tif,labels/007_tile_2912_3808.tif
images/007_tile_2912_4032.tif,labels/007_tile_2912_4032.tif
images/007_tile_2912_4256.tif,labels/007_tile_2912_4256.tif
images/007_tile_2912_448.tif,labels/007_tile_2912_448.tif
images/007_tile_2912_4480.tif,labels/007_tile_2912_4480.tif
images/007_tile_2912_4704.tif,labels/007_tile_2912_4704.tif
images/007_tile_2912_672.tif,labels/007_tile_2912_672.tif
images/007_tile_2912_896.tif,labels/007_tile_2912_896.tif
images/007_tile_3136_1120.tif,labels/007_tile_3136_1120.tif
images/007_tile_3136_1792.tif,labels/007_tile_3136_1792.tif
images/007_tile_3136_2016.tif,labels/007_tile_3136_2016.tif
images/007_tile_3136_2464.tif,labels/007_tile_3136_2464.tif
images/007_tile_3136_2688.tif,labels/007_tile_3136_2688.tif
images/007_tile_3136_3136.tif,labels/007_tile_3136_3136.tif
images/007_tile_3136_3360.tif,labels/007_tile_3136_3360.tif
images/007_tile_3136_4032.tif,labels/007_tile_3136_4032.tif
images/007_tile_3136_448.tif,labels/007_tile_3136_448.tif
images/007_tile_3136_4480.tif,labels/007_tile_3136_4480.tif
images/007_tile_3136_4704.tif,labels/007_tile_3136_4704.tif
images/007_tile_3136_4928.tif,labels/007_tile_3136_4928.tif
images/007_tile_3136_672.tif,labels/007_tile_3136_672.tif
images/007_tile_3136_896.tif,labels/007_tile_3136_896.tif
images/007_tile_3360_1344.tif,labels/007_tile_3360_1344.tif
images/007_tile_3360_1792.tif,labels/007_tile_3360_1792.tif
images/007_tile_3360_2016.tif,labels/007_tile_3360_2016.tif
images/007_tile_3360_2688.tif,labels/007_tile_3360_2688.tif
images/007_tile_3360_3360.tif,labels/007_tile_3360_3360.tif
images/007_tile_3360_3808.tif,labels/007_tile_3360_3808.tif
images/007_tile_3360_4032.tif,labels/007_tile_3360_4032.tif
images/007_tile_3360_896.tif,labels/007_tile_3360_896.tif
images/007_tile_3584_1120.tif,labels/007_tile_3584_1120.tif
images/007_tile_3584_1344.tif,labels/007_tile_3584_1344.tif
images/007_tile_3584_1792.tif,labels/007_tile_3584_1792.tif
images/007_tile_3584_2240.tif,labels/007_tile_3584_2240.tif
images/007_tile_3584_2464.tif,labels/007_tile_3584_2464.tif
images/007_tile_3584_2912.tif,labels/007_tile_3584_2912.tif
images/007_tile_3584_3136.tif,labels/007_tile_3584_3136.tif
images/007_tile_3584_3360.tif,labels/007_tile_3584_3360.tif
images/007_tile_3584_3584.tif,labels/007_tile_3584_3584.tif
images/007_tile_3584_4032.tif,labels/007_tile_3584_4032.tif
images/007_tile_3584_4480.tif,labels/007_tile_3584_4480.tif
images/007_tile_3584_672.tif,labels/007_tile_3584_672.tif
images/007_tile_3584_896.tif,labels/007_tile_3584_896.tif
images/007_tile_3808_1344.tif,labels/007_tile_3808_1344.tif
images/007_tile_3808_1568.tif,labels/007_tile_3808_1568.tif
images/007_tile_3808_2016.tif,labels/007_tile_3808_2016.tif
images/007_tile_3808_2240.tif,labels/007_tile_3808_2240.tif
images/007_tile_3808_2688.tif,labels/007_tile_3808_2688.tif
images/007_tile_3808_3136.tif,labels/007_tile_3808_3136.tif
images/007_tile_3808_3360.tif,labels/007_tile_3808_3360.tif
images/007_tile_3808_3584.tif,labels/007_tile_3808_3584.tif
images/007_tile_3808_4032.tif,labels/007_tile_3808_4032.tif
images/007_tile_3808_672.tif,labels/007_tile_3808_672.tif
images/007_tile_4032_1120.tif,labels/007_tile_4032_1120.tif
images/007_tile_4032_1344.tif,labels/007_tile_4032_1344.tif
images/007_tile_4032_1792.tif,labels/007_tile_4032_1792.tif
images/007_tile_4032_2016.tif,labels/007_tile_4032_2016.tif
images/007_tile_4032_2240.tif,labels/007_tile_4032_2240.tif
images/007_tile_4032_2464.tif,labels/007_tile_4032_2464.tif
images/007_tile_4032_2688.tif,labels/007_tile_4032_2688.tif
images/007_tile_4032_2912.tif,labels/007_tile_4032_2912.tif
images/007_tile_4032_3136.tif,labels/007_tile_4032_3136.tif
images/007_tile_4032_3584.tif,labels/007_tile_4032_3584.tif
images/007_tile_4032_896.tif,labels/007_tile_4032_896.tif
images/007_tile_4256_1120.tif,labels/007_tile_4256_1120.tif
images/007_tile_4256_1344.tif,labels/007_tile_4256_1344.tif
images/007_tile_4256_1568.tif,labels/007_tile_4256_1568.tif
images/007_tile_4256_1792.tif,labels/007_tile_4256_1792.tif
images/007_tile_4256_2016.tif,labels/007_tile_4256_2016.tif
images/007_tile_4256_2240.tif,labels/007_tile_4256_2240.tif
images/007_tile_4256_2464.tif,labels/007_tile_4256_2464.tif
images/007_tile_4256_2688.tif,labels/007_tile_4256_2688.tif
images/007_tile_4256_2912.tif,labels/007_tile_4256_2912.tif
images/007_tile_4256_3360.tif,labels/007_tile_4256_3360.tif
images/007_tile_4256_3808.tif,labels/007_tile_4256_3808.tif
images/007_tile_4480_1120.tif,labels/007_tile_4480_1120.tif
images/007_tile_4480_1568.tif,labels/007_tile_4480_1568.tif
images/007_tile_4480_2016.tif,labels/007_tile_4480_2016.tif
images/007_tile_4480_2240.tif,labels/007_tile_4480_2240.tif
images/007_tile_4480_2464.tif,labels/007_tile_4480_2464.tif
images/007_tile_4480_2912.tif,labels/007_tile_4480_2912.tif
images/007_tile_4480_3136.tif,labels/007_tile_4480_3136.tif
images/007_tile_4480_3360.tif,labels/007_tile_4480_3360.tif
images/007_tile_4480_3584.tif,labels/007_tile_4480_3584.tif
images/007_tile_4704_1792.tif,labels/007_tile_4704_1792.tif
images/007_tile_4704_2240.tif,labels/007_tile_4704_2240.tif
images/007_tile_4704_2464.tif,labels/007_tile_4704_2464.tif
images/007_tile_4704_2912.tif,labels/007_tile_4704_2912.tif
